id_subsistema;nom_subsistema;id_estado;nom_estado;nom_pontoconexao;nom_localizacao;val_latitudesecoletora;val_longitudesecoletora;val_latitudepontoconexao;val_longitudepontoconexao;nom_modalidadeoperacao;nom_tipousina;nom_usina_conjunto;id_ons;ceg;din_instante;val_geracaoprogramada;val_geracaoverificada;val_capacidadeinstalada;val_fatorcapacidade
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 08:00:00;0E-8;28.17000000;54.60000000;0.51593406593406593406
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 08:00:00;24.00000000;54.08000000;105.00000000;0.51504761904761904761
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 09:00:00;0E-8;28.28000000;54.60000000;0.51794871794871794871
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 09:00:00;42.00000000;58.93000000;105.00000000;0.56123809523809523809
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 10:00:00;0E-8;26.86000000;54.60000000;0.49194139194139194139
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 10:00:00;42.00000000;64.07000000;105.00000000;0.61019047619047619047
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 11:00:00;0E-8;27.92000000;54.60000000;0.51135531135531135531
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 11:00:00;28.00000000;59.25000000;105.00000000;0.56428571428571428571
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 12:00:00;0E-8;29.16000000;54.60000000;0.53406593406593406593
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 12:00:00;27.00000000;59.78000000;105.00000000;0.56933333333333333333
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 13:00:00;0E-8;26.18000000;54.60000000;0.47948717948717948717
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 13:00:00;49.50000000;67.63000000;105.00000000;0.64409523809523809523
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 14:00:00;0E-8;30.62000000;54.60000000;0.56080586080586080586
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 14:00:00;69.00000000;57.99000000;105.00000000;0.55228571428571428571
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 15:00:00;0E-8;33.08000000;54.60000000;0.60586080586080586080
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 15:00:00;72.50000000;58.49000000;105.00000000;0.55704761904761904761
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 16:00:00;0E-8;32.66000000;54.60000000;0.59816849816849816849
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 16:00:00;75.00000000;63.84000000;105.00000000;0.60800000000000000000
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 17:00:00;0E-8;30.86000000;54.60000000;0.56520146520146520146
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 17:00:00;76.00000000;65.38000000;105.00000000;0.62266666666666666666
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 18:00:00;0E-8;28.24000000;54.60000000;0.51721611721611721611
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 18:00:00;76.50000000;61.71000000;105.00000000;0.58771428571428571428
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 19:00:00;0E-8;23.57000000;54.60000000;0.43168498168498168498
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 19:00:00;69.50000000;58.35000000;105.00000000;0.55571428571428571428
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 20:00:00;0E-8;20.32000000;54.60000000;0.37216117216117216117
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 20:00:00;52.00000000;57.68000000;105.00000000;0.54933333333333333333
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 21:00:00;0E-8;21.12000000;54.60000000;0.38681318681318681318
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 21:00:00;34.50000000;47.80000000;105.00000000;0.45523809523809523809
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 22:00:00;0E-8;12.68000000;54.60000000;0.23223443223443223443
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 22:00:00;24.50000000;26.27000000;105.00000000;0.25019047619047619047
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-20 23:00:00;0E-8;7.30000000;54.60000000;0.13369963369963369963
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-20 23:00:00;24.00000000;23.19000000;105.00000000;0.22085714285714285714
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 00:00:00;0E-8;4.30000000;54.60000000;0.07875457875457875457
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 00:00:00;62.00000000;5.21000000;105.00000000;0.04961904761904761904
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 01:00:00;0E-8;3.52000000;54.60000000;0.06446886446886446886
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 01:00:00;47.00000000;4.33000000;105.00000000;0.04123809523809523809
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 02:00:00;0E-8;4.52000000;54.60000000;0.08278388278388278388
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 02:00:00;26.00000000;5.65000000;105.00000000;0.05380952380952380952
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 03:00:00;0E-8;4.52000000;54.60000000;0.08278388278388278388
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 03:00:00;18.50000000;5.65000000;105.00000000;0.05380952380952380952
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 04:00:00;0E-8;4.52000000;54.60000000;0.08278388278388278388
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 04:00:00;15.00000000;5.65000000;105.00000000;0.05380952380952380952
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 05:00:00;0E-8;4.15000000;54.60000000;0.07600732600732600732
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 05:00:00;13.50000000;6.60000000;105.00000000;0.06285714285714285714
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 06:00:00;0E-8;2.49000000;54.60000000;0.04560439560439560439
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 06:00:00;15.00000000;6.98000000;105.00000000;0.06647619047619047619
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 07:00:00;0E-8;1.23000000;54.60000000;0.02252747252747252747
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 07:00:00;15.00000000;9.79000000;105.00000000;0.09323809523809523809
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 08:00:00;0E-8;5.16000000;54.60000000;0.09450549450549450549
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 08:00:00;24.00000000;23.63000000;105.00000000;0.22504761904761904761
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 09:00:00;0E-8;7.41000000;54.60000000;0.13571428571428571428
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 09:00:00;42.00000000;29.62000000;105.00000000;0.28209523809523809523
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 10:00:00;0E-8;8.48000000;54.60000000;0.15531135531135531135
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 10:00:00;42.00000000;25.66000000;105.00000000;0.24438095238095238095
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 11:00:00;0E-8;10.10000000;54.60000000;0.18498168498168498168
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 11:00:00;28.00000000;36.97000000;105.00000000;0.35209523809523809523
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 12:00:00;0E-8;10.01000000;54.60000000;0.18333333333333333333
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 12:00:00;27.00000000;40.45000000;105.00000000;0.38523809523809523809
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 13:00:00;0E-8;8.65000000;54.60000000;0.15842490842490842490
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 13:00:00;49.50000000;47.97000000;105.00000000;0.45685714285714285714
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 14:00:00;0E-8;9.63000000;54.60000000;0.17637362637362637362
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 14:00:00;69.00000000;47.88000000;105.00000000;0.45600000000000000000
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 15:00:00;0E-8;9.04000000;54.60000000;0.16556776556776556776
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 15:00:00;72.50000000;56.95000000;105.00000000;0.54238095238095238095
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 16:00:00;0E-8;8.69000000;54.60000000;0.15915750915750915750
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 16:00:00;75.00000000;57.57000000;105.00000000;0.54828571428571428571
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 17:00:00;0E-8;8.76000000;54.60000000;0.16043956043956043956
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 17:00:00;76.00000000;51.66000000;105.00000000;0.49200000000000000000
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 18:00:00;0E-8;13.91000000;54.60000000;0.25476190476190476190
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 18:00:00;76.50000000;45.26000000;105.00000000;0.43104761904761904761
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 19:00:00;0E-8;16.79000000;54.60000000;0.30750915750915750915
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 19:00:00;69.50000000;46.10000000;105.00000000;0.43904761904761904761
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 20:00:00;0E-8;16.83000000;54.60000000;0.30824175824175824175
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 20:00:00;52.00000000;35.39000000;105.00000000;0.33704761904761904761
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 21:00:00;0E-8;16.95000000;54.60000000;0.31043956043956043956
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 21:00:00;34.50000000;21.82000000;105.00000000;0.20780952380952380952
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 22:00:00;0E-8;5.57000000;54.60000000;0.10201465201465201465
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 22:00:00;24.50000000;2.16000000;105.00000000;0.02057142857142857142
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-21 23:00:00;0E-8;0.87000000;54.60000000;0.01593406593406593406
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-21 23:00:00;24.00000000;0E-8;105.00000000;0E-20
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 00:00:00;0E-8;0.68000000;54.60000000;0.01245421245421245421
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 00:00:00;62.00000000;0E-8;105.00000000;0E-20
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 01:00:00;0E-8;0.63000000;54.60000000;0.01153846153846153846
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 01:00:00;47.00000000;0E-8;105.00000000;0E-20
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 02:00:00;0E-8;0.63000000;54.60000000;0.01153846153846153846
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 02:00:00;26.00000000;0E-8;105.00000000;0E-20
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 03:00:00;0E-8;0.55000000;54.60000000;0.01007326007326007326
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 03:00:00;18.50000000;0E-8;105.00000000;0E-20
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 04:00:00;0E-8;0E-8;54.60000000;0E-20
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 04:00:00;15.00000000;12.44000000;105.00000000;0.11847619047619047619
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 05:00:00;0E-8;1.15000000;54.60000000;0.02106227106227106227
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 05:00:00;13.50000000;11.02000000;105.00000000;0.10495238095238095238
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 06:00:00;0E-8;1.09000000;54.60000000;0.01996336996336996336
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-2.919422;-41.03165;-3.690358;-40.300463;Tipo I;Eólica;Praia Formosa;CEUFM;EOL.CV.CE.028631-1.01;2009-09-22 06:00:00;15.00000000;8.54000000;105.00000000;0.08133333333333333333
NE;Nordeste;CE;CEARA;SOBRAL III - 230 kV (A);Litoral;-3.019181;-39.678686;-3.690358;-40.300463;Tipo I;Eólica;Icaraizinho;CEUCZ;EOL.CV.CE.028699-0.01;2009-09-22 07:00:00;0E-8;10.43000000;54.60000000;0.19102564102564102564
