dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;205;N;NORTE;MANAUARA;0.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;204;N;NORTE;JARAQUI;0.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;207;N;NORTE;PONTA NEGR;0.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;209;N;NORTE;TAMBAQUI;0.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;203;N;NORTE;C. ROCHA;0.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;140;N;NORTE;UTE MAUA 3;70.25
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;201;N;NORTE;APARECIDA;70.25
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;212;N;NORTE;MARANHAO3;82.48
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;36;N;NORTE;MARANHAOIV;124.19
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;21;N;NORTE;MARANHAO V;124.19
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;176;N;NORTE;P. ITAQUI;143.03
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;116;N;NORTE;PARNAIB_IV;151.69
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;46;N;NORTE;N.VENECIA2;223.51
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;206;N;NORTE;MAUA B3;411.92
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;141;N;NORTE;MAUA B4;575.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;300;N;NORTE;MAUA B1;711.77
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;70;N;NORTE;GERAMAR2;720.74
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;73;N;NORTE;GERAMAR1;720.74
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;303;N;NORTE;ELECTRON;872.84
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;317;N;NORTE;IRANDUBA;955.63
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;318;N;NORTE;FLORES LT1;969.35
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;319;N;NORTE;FLORES LT2;984.90
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;167;NE;NORDESTE;P.PECEM1;136.37
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;96;NE;NORDESTE;TERMOPE;138.51
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;163;NE;NORDESTE;P.PECEM2;148.41
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;147;NE;NORDESTE;PROSPERIDA;159.37
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;42;NE;NORDESTE;FORTALEZA;180.57
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;224;NE;NORDESTE;PSERGIPE I;206.57
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;74;NE;NORDESTE;R.ALMEIDA;345.02
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;58;NE;NORDESTE;TERMOCEARA;368.23
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;43;NE;NORDESTE;C.FURTADO;374.87
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;83;NE;NORDESTE;JS_PEREIRA;450.86
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;221;NE;NORDESTE;SYKUE I;510.12
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;98;NE;NORDESTE;PERNAMBU_3;616.83
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;57;NE;NORDESTE;MARACANAU;698.24
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;152;NE;NORDESTE;TERMOCABO;712.04
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;69;NE;NORDESTE;TERMOPB;716.62
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;67;NE;NORDESTE;TERMONE;716.62
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;52;NE;NORDESTE;CAMPINA_GR;720.77
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;112;NE;NORDESTE;BAHIA_1;729.37
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;170;NE;NORDESTE;SUAPE II;730.11
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;55;NE;NORDESTE;GLOBAL II;817.35
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;53;NE;NORDESTE;GLOBAL I;817.35
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;125;NE;NORDESTE;PECEM;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;117;NE;NORDESTE;C.MAIOR;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;138;NE;NORDESTE;NAZARIA;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;135;NE;NORDESTE;MARAMBAIA;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;127;NE;NORDESTE;IGUATU;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;109;NE;NORDESTE;ALTOS;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;119;NE;NORDESTE;CAUCAIA;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;113;NE;NORDESTE;BATURITE;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;111;NE;NORDESTE;ARACATI;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;121;NE;NORDESTE;CRATO;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;133;NE;NORDESTE;JUAZEIRO N;1009.78
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;166;NE;NORDESTE;AREMBEPE;1165.80
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;164;NE;NORDESTE;MURICY;1165.80
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;161;NE;NORDESTE;POTIGUAR_3;1221.87
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;151;NE;NORDESTE;POTIGUAR;1221.88
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;144;NE;NORDESTE;PETROLINA;1279.05
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;159;NE;NORDESTE;TERMOMANAU;1378.14
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;160;NE;NORDESTE;PAU FERRO;1378.14
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;107;S;SUL;PAMPA SUL;67.12
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;149;S;SUL;SAO SEPE;84.44
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;156;S;SUL;CANDIOTA_3;84.68
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;24;S;SUL;J.LACER. C;193.62
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;25;S;SUL;J.LACER. B;228.12
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;27;S;SUL;J.LAC. A2;235.35
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;26;S;SUL;J.LAC. A1;254.97
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;169;S;SUL;MADEIRA;303.11
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;28;S;SUL;FIGUEIRA;475.68
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;35;S;SUL;URUGUAIANA;486.20
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;48;S;SUL;ARAUCARIA;678.18
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;64;S;SUL;S.TIARAJU;698.14
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;65;SE;SUDESTE;ATLAN_CSA;0.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;13;SE;SUDESTE;ANGRA 2;20.12
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;1;SE;SUDESTE;ANGRA 1;31.17
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;171;SE;SUDESTE;NORTEFLU 1;66.85
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;172;SE;SUDESTE;NORTEFLU 2;77.48
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;211;SE;SUDESTE;BAIXADA FL;117.82
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;86;SE;SUDESTE;SANTA CRUZ;133.15
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;173;SE;SUDESTE;NORTEFLU 3;147.95
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;183;SE;SUDESTE;ATLANTICO;188.16
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;15;SE;SUDESTE;LUIZORMELO;198.31
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;68;SE;SUDESTE;TRES LAGOA;216.44
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;47;SE;SUDESTE;TERMORIO;256.97
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;54;SE;SUDESTE;JUIZ DE FO;283.74
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;4;SE;SUDESTE;ST.CRUZ 34;310.41
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;97;SE;SUDESTE;CUBATAO;326.80
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;63;SE;SUDESTE;AUR.CHAVES;346.37
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;62;SE;SUDESTE;SEROPEDICA;354.24
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;220;SE;SUDESTE;EUZEBI_L13;373.11
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;218;SE;SUDESTE;LCPRES_L13;373.75
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;216;SE;SUDESTE;GLBRIZ_L13;375.00
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;214;SE;SUDESTE;BLSOBR_L13;375.64
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;174;SE;SUDESTE;NORTEFLU 4;434.07
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;50;SE;SUDESTE;PIRAT.12 O;470.34
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;12;SE;SUDESTE;CUIABA CC;511.77
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;110;SE;SUDESTE;FGASPARIAN;548.04
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;90;SE;SUDESTE;M.LAGO;591.17
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;49;SE;SUDESTE;VIANA;720.76
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;194;SE;SUDESTE;TNORTE 2;910.86
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;182;SE;SUDESTE;PALMEIR_GO;923.83
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;2;SE;SUDESTE;IGARAPE;939.55
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;9;SE;SUDESTE;CAMPOS;978.10
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;153;SE;SUDESTE;DAIA;1162.38
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;155;SE;SUDESTE;GOIANIA 2;1218.35
2019-12-28;2020-01-03;2020;1;0;PMO Janeiro 2020;108;SE;SUDESTE;XAVANTES;1671.57
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;207;N;NORTE;PONTA NEGR;0.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;209;N;NORTE;TAMBAQUI;0.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;205;N;NORTE;MANAUARA;0.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;204;N;NORTE;JARAQUI;0.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;203;N;NORTE;C. ROCHA;0.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;201;N;NORTE;APARECIDA;70.25
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;140;N;NORTE;UTE MAUA 3;70.25
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;212;N;NORTE;MARANHAO3;82.48
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;21;N;NORTE;MARANHAO V;124.19
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;36;N;NORTE;MARANHAOIV;124.19
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;176;N;NORTE;P. ITAQUI;143.03
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;116;N;NORTE;PARNAIB_IV;151.69
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;46;N;NORTE;N.VENECIA2;223.51
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;206;N;NORTE;MAUA B3;411.92
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;141;N;NORTE;MAUA B4;575.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;300;N;NORTE;MAUA B1;711.77
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;73;N;NORTE;GERAMAR1;720.74
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;70;N;NORTE;GERAMAR2;720.74
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;303;N;NORTE;ELECTRON;872.84
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;317;N;NORTE;IRANDUBA;955.63
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;318;N;NORTE;FLORES LT1;969.35
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;319;N;NORTE;FLORES LT2;984.90
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;167;NE;NORDESTE;P.PECEM1;136.37
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;96;NE;NORDESTE;TERMOPE;138.51
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;163;NE;NORDESTE;P.PECEM2;148.41
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;159.37
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;42;NE;NORDESTE;FORTALEZA;180.57
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;206.57
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;300.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;43;NE;NORDESTE;C.FURTADO;301.30
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;74;NE;NORDESTE;R.ALMEIDA;345.02
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;368.23
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;221;NE;NORDESTE;SYKUE I;510.12
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;616.83
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;57;NE;NORDESTE;MARACANAU;698.24
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;152;NE;NORDESTE;TERMOCABO;712.04
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;67;NE;NORDESTE;TERMONE;716.62
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;69;NE;NORDESTE;TERMOPB;716.62
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;720.77
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;112;NE;NORDESTE;BAHIA_1;729.37
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;170;NE;NORDESTE;SUAPE II;730.11
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;53;NE;NORDESTE;GLOBAL I;817.35
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;55;NE;NORDESTE;GLOBAL II;817.35
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;135;NE;NORDESTE;MARAMBAIA;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;138;NE;NORDESTE;NAZARIA;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;127;NE;NORDESTE;IGUATU;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;113;NE;NORDESTE;BATURITE;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;111;NE;NORDESTE;ARACATI;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;109;NE;NORDESTE;ALTOS;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;125;NE;NORDESTE;PECEM;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;117;NE;NORDESTE;C.MAIOR;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;121;NE;NORDESTE;CRATO;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;133;NE;NORDESTE;JUAZEIRO N;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;119;NE;NORDESTE;CAUCAIA;1009.78
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;164;NE;NORDESTE;MURICY;1165.80
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;166;NE;NORDESTE;AREMBEPE;1165.80
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;1221.87
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;151;NE;NORDESTE;POTIGUAR;1221.88
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;144;NE;NORDESTE;PETROLINA;1279.05
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;160;NE;NORDESTE;PAU FERRO;1378.14
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;159;NE;NORDESTE;TERMOMANAU;1378.14
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;107;S;SUL;PAMPA SUL;67.12
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;149;S;SUL;SAO SEPE;84.44
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;156;S;SUL;CANDIOTA_3;84.68
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;24;S;SUL;J.LACER. C;193.62
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;25;S;SUL;J.LACER. B;228.12
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;27;S;SUL;J.LAC. A2;235.35
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;26;S;SUL;J.LAC. A1;254.97
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;35;S;SUL;URUGUAIANA;278.48
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;169;S;SUL;MADEIRA;303.11
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;28;S;SUL;FIGUEIRA;475.68
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;48;S;SUL;ARAUCARIA;694.77
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;64;S;SUL;S.TIARAJU;698.14
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;66.85
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;77.48
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;117.82
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;133.15
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;147.95
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;183;SE;SUDESTE;ATLANTICO;188.16
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;198.31
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;216.44
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;47;SE;SUDESTE;TERMORIO;256.97
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;283.74
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;97;SE;SUDESTE;CUBATAO;326.80
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;346.37
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;354.24
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;434.07
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;12;SE;SUDESTE;CUIABA CC;511.77
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;548.04
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;90;SE;SUDESTE;M.LAGO;591.17
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;49;SE;SUDESTE;VIANA;720.76
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;194;SE;SUDESTE;TNORTE 2;910.86
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;923.83
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;2;SE;SUDESTE;IGARAPE;939.55
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;9;SE;SUDESTE;CAMPOS;978.10
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;153;SE;SUDESTE;DAIA;1162.38
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;155;SE;SUDESTE;GOIANIA 2;1218.35
2020-01-04;2020-01-10;2020;1;1;PMO Janeiro 2020 - Revisão 1;108;SE;SUDESTE;XAVANTES;1671.57
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;201;N;NORTE;APARECIDA;63.95
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;140;N;NORTE;UTE MAUA 3;63.95
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;212;N;NORTE;MARANHAO3;82.48
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;36;N;NORTE;MARANHAOIV;109.23
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;21;N;NORTE;MARANHAO V;109.23
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;176;N;NORTE;P. ITAQUI;137.78
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;46;N;NORTE;N.VENECIA2;223.51
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;206;N;NORTE;MAUA B3;411.92
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;141;N;NORTE;MAUA B4;575.00
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;300;N;NORTE;MAUA B1;711.77
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;73;N;NORTE;GERAMAR1;777.75
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;70;N;NORTE;GERAMAR2;777.75
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;303;N;NORTE;ELECTRON;872.84
2020-01-11;2020-01-17;2020;1;2;PMO Janeiro 2020 - Revisão 2;317;N;NORTE;IRANDUBA;955.63
