eta,n_estimators,max_depth,min_child_weight,reg_lambda,subsample,rmse_pred_train_avg,rmse_pred_train_stdev,rmse_pred_test_avg,rmse_pred_test_stdev,rmse_prog_avg,rmse_prog_stdev
0.24613990990429566,95,10,5,5.268693466389915,0.59780392640195,18.63602612500545,5.079106851949369,32.91540354375923,10.312824647959554,45.69189420487192,17.846520020287922
0.1256486118458392,144,10,1,98.31610662582491,0.8866030366355155,26.826589841635144,7.50622375314088,33.57746371693592,10.152775283415496,45.69189420487192,17.846520020287922
0.252855972246986,73,5,6,5.997659916589852,0.5848412701525367,36.01230239068656,10.467299743144588,33.590480442349694,10.596869266925019,45.69189420487192,17.846520020287922
0.09245517890743207,176,7,3,23.775880528233223,0.8903392476857186,30.511462825517118,8.786522427464316,33.91941019537528,10.387854693567721,45.69189420487192,17.846520020287922
0.3,100,6,1,1.0,1.0,33.5104545360018,12.342897020526069,33.979268579191725,10.93445393384731,45.69189420487192,17.846520020287922
0.2945273771746262,166,3,4,94.87165172883734,0.8544024042056654,38.8333354327092,7.005251993341424,33.984666719258115,11.052902171191967,45.69189420487192,17.846520020287922
0.24003139526915254,135,3,5,60.55410544235778,0.5157059645620256,39.951379113239284,10.76611421877827,34.03576525109056,10.873288432144292,45.69189420487192,17.846520020287922
0.23015857289148295,195,9,7,6.167445932851239,0.952017478554364,17.80961048435915,4.462918067988427,34.07781750673284,10.456693921393553,45.69189420487192,17.846520020287922
0.05050298544351912,287,4,6,0.0008367483038334891,0.859958024609341,36.76708197368551,10.422281222717908,34.15477678629655,10.684097120655153,45.69189420487192,17.846520020287922
0.0505505356033271,199,4,5,6.415952356860584,0.9660475771583772,38.769295637546556,8.773055799273857,34.399566086215565,10.991256172242078,45.69189420487192,17.846520020287922
0.1213656364605204,278,7,7,0.0002170149773506516,0.9291421921441061,24.511064701052778,9.60001080307673,35.096204616057385,9.614964256727095,45.69189420487192,17.846520020287922
0.1802214924180619,290,9,6,89.78289499411474,0.5645976154379602,20.95953538510788,9.184617361726996,35.3440194195343,12.68755196569679,45.69189420487192,17.846520020287922
0.08518919115524574,267,4,2,1.637119667270576,0.5732917771563735,35.87084213807697,9.857978698266676,35.42373865487929,12.074375816266045,45.69189420487192,17.846520020287922
0.09762980862982451,295,8,2,0.0753195140766509,0.845512684766531,24.215401984742716,7.369923919806528,35.430500939544295,9.833704497421223,45.69189420487192,17.846520020287922
0.050371562066865445,297,9,2,0.6508341642726356,0.8997675718724539,24.950070499291176,7.516973893280194,35.43566579875849,10.672452417150867,45.69189420487192,17.846520020287922
0.11375084875983046,102,9,3,0.0017930601067030318,0.779340235703423,28.12327856850005,9.273752589191556,35.63623881607403,10.662568412403628,45.69189420487192,17.846520020287922
0.18188176348135576,292,9,2,0.00045945072159174954,0.9868678235344674,22.876791275233785,13.50025272745225,36.07565797796129,11.984102224022685,45.69189420487192,17.846520020287922
0.28758428515169504,211,3,5,92.79503351278852,0.8299684067509183,35.090665682721806,8.528312310556485,36.078941095879884,11.80046135010485,45.69189420487192,17.846520020287922
0.12023239563982813,248,7,7,0.0380214033866858,0.7034038805317058,23.812251693226052,7.737784465639894,36.301299104943006,11.006532800876775,45.69189420487192,17.846520020287922
0.203849382053537,119,5,2,0.0005818827508923675,0.711746552859368,30.74622268398443,9.531278997008899,36.385338032117545,10.141404412889575,45.69189420487192,17.846520020287922
0.18484202318157447,201,4,3,8.735681976471211,0.6112407726546615,34.606852886944154,10.83196930802697,36.44697117667159,11.173278362435497,45.69189420487192,17.846520020287922
0.20640091576090333,218,5,2,3.0798591360865757,0.9047451368948884,28.743624388831464,10.446265320788608,36.49884192027761,11.410543197532789,45.69189420487192,17.846520020287922
0.020340773981402493,259,3,2,0.0008421659880280144,0.9008839779645784,41.28820162341062,10.750788482322244,37.093463259257085,12.551857679804757,45.69189420487192,17.846520020287922
0.23549892493986477,190,6,3,0.005957218097675387,0.9593715881754235,28.23938242386624,9.485153694422491,37.4308075627909,8.740756638657233,45.69189420487192,17.846520020287922
0.20908211091322249,300,7,1,0.05851492596183472,0.6342846106876775,21.921005727128655,10.691822630469323,37.50522176776165,13.029799329360923,45.69189420487192,17.846520020287922
0.27030896302654234,240,6,5,0.00033620254054730106,0.5126534574897532,26.653078540021315,9.910183244366422,38.551556034431236,11.053636279431958,45.69189420487192,17.846520020287922
0.1451277626231278,100,10,3,0.05231759884923884,0.5500055604493306,27.535777919922822,10.252691577430536,38.56071890805885,16.09622251261208,45.69189420487192,17.846520020287922
0.29309561904428444,283,5,1,0.00020886834627984702,0.9108140097672948,26.398055883940913,7.5242700364572315,38.67348010589073,13.694319091384761,45.69189420487192,17.846520020287922
0.13016460576973243,268,10,1,0.00046519607499938433,0.5714626318121705,22.53372617785948,9.649331139680392,38.97794495275925,10.426286537544419,45.69189420487192,17.846520020287922
0.29822183925698154,107,3,7,0.4654666102234932,0.674690085667162,37.3035796942383,10.015324651048743,39.23424305695036,14.595658318779774,45.69189420487192,17.846520020287922
