eta,n_estimators,max_depth,min_child_weight,reg_lambda,subsample,rmse_pred_train_avg,rmse_pred_train_stdev,rmse_pred_test_avg,rmse_pred_test_stdev,rmse_prog_avg,rmse_prog_stdev
0.1451277626231278,100,10,3,0.05231759884923884,0.5500055604493306,52.732939573542545,19.025014047674297,74.63890084314612,37.68840728069638,45.69189420487192,17.846520020287922
0.0505505356033271,199,4,5,6.415952356860584,0.9660475771583772,57.91800272887658,21.775205923541293,74.74625909426942,28.461149050566686,45.69189420487192,17.846520020287922
0.18484202318157447,201,4,3,8.735681976471211,0.6112407726546615,53.39216957040509,20.29778675774421,75.58339773027954,33.40689603683159,45.69189420487192,17.846520020287922
0.23015857289148295,195,9,7,6.167445932851239,0.952017478554364,45.17325246146801,12.127514995021178,76.0900910422977,23.943126531745648,45.69189420487192,17.846520020287922
0.24613990990429566,95,10,5,5.268693466389915,0.59780392640195,47.980627012522525,19.26273710009939,76.34980268642275,22.644886098101228,45.69189420487192,17.846520020287922
0.1213656364605204,278,7,7,0.0002170149773506516,0.9291421921441061,47.244572469394996,17.58027336608729,77.36003478122959,29.493274250910233,45.69189420487192,17.846520020287922
0.020340773981402493,259,3,2,0.0008421659880280144,0.9008839779645784,67.35792993678216,37.569517069553626,77.56237598243047,24.824376334160867,45.69189420487192,17.846520020287922
0.050371562066865445,297,9,2,0.6508341642726356,0.8997675718724539,48.42508585357295,15.408235095477519,78.47323980214512,36.9244896293371,45.69189420487192,17.846520020287922
0.18188176348135576,292,9,2,0.00045945072159174954,0.9868678235344674,45.433060398302175,31.44888591792295,80.97527656593977,34.51159868592356,45.69189420487192,17.846520020287922
0.23549892493986477,190,6,3,0.005957218097675387,0.9593715881754235,46.48355857905746,22.37160322131031,82.05176823556933,41.89587931889266,45.69189420487192,17.846520020287922
0.026978058977392368,130,9,4,0.2967465040393494,0.9092410362255713,64.08663336041066,25.92025361701838,86.67672461075222,40.615124245414215,45.69189420487192,17.846520020287922
0.057829896667989364,53,10,7,47.13599857882978,0.9803067215897874,83.6400287679087,33.26768160500738,98.87172870453341,43.660507353302144,45.69189420487192,17.846520020287922
0.0431473495354866,75,9,1,1.8723674636872962,0.6523937169259015,73.8447696116679,29.80109272723291,100.01798127966366,42.20137433714401,45.69189420487192,17.846520020287922
0.020239806256039494,144,5,5,0.05524237916456855,0.7864927950715128,96.04889841373605,41.854950907051624,114.59291594067557,51.47664706397038,45.69189420487192,17.846520020287922
