lambda_l1,max_depth,num_leaves,min_data_in_leaf,rmse_pred_train_avg,rmse_pred_train_stdev,rmse_pred_test_avg,rmse_pred_test_stdev,rmse_prog_avg,rmse_prog_stdev
96.09462866759077,9,256,11,50.63232888475052,17.738203710830014,59.89415607373413,18.80721349958434,45.69189420487192,17.846520020287922
0.03204515692001219,7,85,29,51.102233321400455,24.439171714797798,60.84004347599528,20.55360358222218,45.69189420487192,17.846520020287922
0.0003382356301869518,10,619,28,52.45700941619844,23.11689350585994,63.3935588141145,23.19049278237491,45.69189420487192,17.846520020287922
0.1607016579170038,7,64,15,49.36098294290234,16.87343852928529,64.78744980047516,23.126121772353645,45.69189420487192,17.846520020287922
0.47134622062741705,10,483,29,48.964714494553235,20.158242133810873,64.81788593217075,28.623527441048346,45.69189420487192,17.846520020287922
0.4418949214966704,8,133,30,50.106969465190446,17.272116362748406,64.91596391469992,22.83521277296713,45.69189420487192,17.846520020287922
0.0007073339941834013,8,167,45,50.43872645929731,16.18619534035226,65.01180891268503,18.046846366476448,45.69189420487192,17.846520020287922
0.03895245404937981,10,475,32,48.73955449117811,17.22817390581043,65.79194130787846,24.830334186973367,45.69189420487192,17.846520020287922
0.0007095391651557458,6,42,28,53.493619049611276,17.125248271525624,66.05880299407798,24.337526680380567,45.69189420487192,17.846520020287922
5.736217815085882,8,118,22,46.500661325278514,18.026175298889935,66.19353202156174,21.787341908926894,45.69189420487192,17.846520020287922
0.0016371196672705758,9,296,28,50.84850644340933,20.287161271921857,66.64683259410529,19.535976770806784,45.69189420487192,17.846520020287922
0.0,-1,31,20,52.950062318972016,17.99907931457715,67.1148884826221,20.84401745215368,45.69189420487192,17.846520020287922
99.32122988376685,3,3,14,61.36478990546286,22.730117878537612,67.82760504247878,25.263633939630125,45.69189420487192,17.846520020287922
3.609349744685212,3,3,23,60.26511374263577,23.12041541401895,67.88454912733592,23.967143123555267,45.69189420487192,17.846520020287922
0.0006449938971975378,9,326,45,51.916354941963256,17.15798755291535,68.36651187090557,28.02261251631913,45.69189420487192,17.846520020287922
0.0006829936613759366,6,42,40,51.64622090077499,20.78713359835093,68.70796480139498,24.11889049825751,45.69189420487192,17.846520020287922
75.17403341033814,5,15,30,53.125240242211646,21.21568935814332,68.95059607105598,22.427101695070885,45.69189420487192,17.846520020287922
0.038042150194936446,6,42,47,54.77178305202763,17.429915931442622,69.0150958673487,26.201425285943102,45.69189420487192,17.846520020287922
0.21962660614923968,6,35,44,53.10337860424374,18.23212891364456,69.72016142569981,23.416936965367142,45.69189420487192,17.846520020287922
0.0003457303452741633,9,333,22,51.640093294414356,20.123833049950353,70.229350312097,37.57235170144702,45.69189420487192,17.846520020287922
0.004450350186764976,6,36,46,55.25697393326723,18.03892948479549,70.28179268729151,21.723633908949257,45.69189420487192,17.846520020287922
5.268693466389915,6,28,15,52.55988703117795,18.51975063075625,70.28439494720381,26.004272599668532,45.69189420487192,17.846520020287922
0.15014452014209276,7,54,12,49.547171522477065,17.44981194799818,70.94242953139664,24.355537227598365,45.69189420487192,17.846520020287922
53.21574400186867,5,20,44,52.99512041397381,21.18543035868239,71.02607112247739,28.805298630226424,45.69189420487192,17.846520020287922
88.65060086964506,5,14,48,55.91633674094379,18.59331968838758,71.63847638312018,26.879880650018976,45.69189420487192,17.846520020287922
0.5349186692117999,5,12,38,53.69338625402413,18.629034066151473,71.76514631141453,24.33612963262023,45.69189420487192,17.846520020287922
0.00012805331153124887,9,250,38,47.36384446619889,19.13984861217813,72.33091392645693,30.611507633188886,45.69189420487192,17.846520020287922
0.6284256874002544,5,19,47,57.26967213767183,19.358206236090922,72.68919530027395,29.281735251193062,45.69189420487192,17.846520020287922
0.07683281971057773,3,5,34,58.34328837163953,18.697417890975004,72.99128766282617,26.3346959050025,45.69189420487192,17.846520020287922
0.8213263989971099,9,209,42,50.28259868415898,16.62564626629954,73.07054774667887,23.034959583564888,45.69189420487192,17.846520020287922
0.0006336447174943271,4,6,40,58.3648738502245,20.32527120390487,73.1285905960318,27.17832701569353,45.69189420487192,17.846520020287922
13.040126376098257,9,304,11,48.18759027045624,20.61723014210064,73.29120727559085,22.27469038701481,45.69189420487192,17.846520020287922
0.0005887983243642272,3,5,47,56.64500191611337,18.8206115897838,73.47737438508744,26.856442244088274,45.69189420487192,17.846520020287922
0.005310384528521889,8,116,49,48.28409799473783,16.452422886043504,74.36612445196009,31.1407196380736,45.69189420487192,17.846520020287922
0.2777618634996636,4,8,11,57.055208080009486,20.29271192898949,74.6437304330407,27.714747487613252,45.69189420487192,17.846520020287922
0.05161232448007856,7,69,37,50.766078958087675,18.88089254234646,74.67296307463494,26.938731566682645,45.69189420487192,17.846520020287922
0.00044008663540849927,5,17,45,55.954632455574796,18.59745054432851,74.96113718048602,29.812539007494156,45.69189420487192,17.846520020287922
0.0004701782702790101,6,40,12,49.42921146772942,18.465895598329585,75.79923940079009,34.05330346972304,45.69189420487192,17.846520020287922
20.824019551750986,5,12,18,56.30632189802242,19.450547647209483,76.44851052790712,31.134860922865844,45.69189420487192,17.846520020287922
12.000406383112175,5,13,18,55.08430131711035,19.92008359018738,76.4507187134677,30.66310948910432,45.69189420487192,17.846520020287922
